id,type_road,geometry,roads_count,closest_distance_meters,roads_names
4da7b25b6c661d2fbdbc71478ddc1514,motorway,POINT(15.12425 59.23787),1,371.46138594554662,[]
4da7b25b6c661d2fbdbc71478ddc1514,residential,POINT(15.12425 59.23787),1,445.00855144105151,[Östra Vagngatan]
4df85a6a1f9c249cc477d95b057c68fd,secondary,POINT(13.7445 62.40973),2,209.22753664052104,[]
4df85a6a1f9c249cc477d95b057c68fd,unclassified,POINT(13.7445 62.40973),1,7.3939219391436684,[]
4df94cf07faa524d1415d43ac5c2d837,service,POINT(9.37442 54.93726),26,8.3833936114368672,[Klemhestvej]
4df94cf07faa524d1415d43ac5c2d837,primary,POINT(9.37442 54.93726),11,224.99536016527469,[Bjerndrupvej]
4df94cf07faa524d1415d43ac5c2d837,unclassified,POINT(9.37442 54.93726),10,46.165531868041612,"[Kliplev Erhvervspark,Hjerneshøjvej,Kliplev Industripark,Klemhestvej]"
4df94cf07faa524d1415d43ac5c2d837,residential,POINT(9.37442 54.93726),2,300.44569845231837,"[Klemhestvej,Hjerneshøjvej]"
4df94cf07faa524d1415d43ac5c2d837,motorway,POINT(9.37442 54.93726),2,459.19955850394717,[]
4dfb7994ff0ad8b02f1bba937ffc15a3,service,POINT(10.86598 60.10044),22,0.64830703358144448,[]
4dfb7994ff0ad8b02f1bba937ffc15a3,trunk,POINT(10.86598 60.10044),7,15.707232018184479,[Hadelandsveien]
4dfb7994ff0ad8b02f1bba937ffc15a3,secondary,POINT(10.86598 60.10044),3,268.98398335975031,[Gamle Glittrevei]
4dfb7994ff0ad8b02f1bba937ffc15a3,residential,POINT(10.86598 60.10044),3,81.749602239784736,"[Fossen gårdsvei,Bliksrudhagan]"
4e072e5607d5157f5e0a957390558f8f,service,POINT(9.29277 61.75765),55,8.8308442720282354,"[Ysterivegen,Nymovegen]"
4e072e5607d5157f5e0a957390558f8f,residential,POINT(9.29277 61.75765),19,99.796427252325429,"[Elgtråkket,Nymovegen,Movegen,Bruvegen,Krokstigen,Skogvegen,Ysterivegen,Kremarstigen,Rådyrstigen]"
4e072e5607d5157f5e0a957390558f8f,primary,POINT(9.29277 61.75765),4,22.691141078947162,[Heidalsvegen]
4e072e5607d5157f5e0a957390558f8f,secondary,POINT(9.29277 61.75765),1,443.53089026117044,[Heidalsskogen]
4e15d90527de923f2dcf87e24b80504d,service,POINT(10.19574 59.747),116,4.0946623803642836,"[Eivind Olsens vei,Thorleif Haugs vei]"
4e15d90527de923f2dcf87e24b80504d,unclassified,POINT(10.19574 59.747),59,46.187388613780136,"[Rømers vei,Grønland,Øvre Torggate,Rådhusgata,Øvre Storgate,Bjerchs gate,Spiralen,Andreas Thunes gate,Fabrikkgata,Konggata,Tybrings gate,Vinjes gate,Gamle Kirkeplass,Dronninggata,Sankt Olavs gate,Jørgen Moes gate,Thams gate,Amtmand Bangs gate,Capjons gate,Welhavens gate]"
4e15d90527de923f2dcf87e24b80504d,tertiary,POINT(10.19574 59.747),23,18.5346923939085,"[Hauges gate,Rosenkrantzgata,Øvre Storgate,Øvre Strandgate]"
4e15d90527de923f2dcf87e24b80504d,primary,POINT(10.19574 59.747),19,222.88236665459945,"[Bragernestunnelen,Øvre Sund bru,Hamborgstrømtunnelen,Lajordgata]"
4e15d90527de923f2dcf87e24b80504d,residential,POINT(10.19574 59.747),17,76.5593627408909,"[Strømsgata,Wildhagens vei,Konggata,Hotvetveien,Hauges gate,Hamborggata,Heyerdahls gate,Øvre Sund,Erik Olsens gate,Cappelens gate,Sanatorieveien,Wergelands gate]"
4e15d90527de923f2dcf87e24b80504d,secondary,POINT(10.19574 59.747),8,259.02267701465519,"[Hans Hansens vei,Bergstien,Øvre Storgate]"
4e8841195f569077649dd462c5ee006a,residential,POINT(21.70071 60.87418),47,158.43630948558516,"[Lasertie,Ilomäenkuja,Kreulantie,Winnovantie,Kyntäjäntie,Kalevanpojantie,Kruununvuodintie,Kuusivahe,Kannuskuja,Kalevantie,Hartikkalantie,Juhonkuja,Tuulensuuntie,Perheentuvantie,Kauppakatu,Taatasaarentie,Santilantie,Kotometsänrinne,Koulutie,Tiilenpolttajantie,Kirkkotie,Myllymäentie,Suulimäenkuja,Pilppulankuja,Kuusitie,Kukonkuja]"
4e8841195f569077649dd462c5ee006a,service,POINT(21.70071 60.87418),36,12.212784876671716,"[Santilantie,Koulukuja]"
4e8841195f569077649dd462c5ee006a,unclassified,POINT(21.70071 60.87418),15,122.4445669482713,"[Ilomäentie,Vihtorinkatu,Pilppulantie]"
4e8841195f569077649dd462c5ee006a,trunk,POINT(21.70071 60.87418),7,44.675520260563211,"[Turuntie,Raumantie]"
4e8841195f569077649dd462c5ee006a,primary,POINT(21.70071 60.87418),6,112.72169968540388,"[Eurantie,Uudenkaupungintie]"
4e8841195f569077649dd462c5ee006a,tertiary,POINT(21.70071 60.87418),5,234.75409901061931,[Garpintie]
4ea05aeb03c73c15e9fc6bcf36eeb5d7,service,POINT(18.34894 68.86168),65,31.193449434146547,"[Furuveien,Ytterjordveien,Altevannsveien]"
4ea05aeb03c73c15e9fc6bcf36eeb5d7,residential,POINT(18.34894 68.86168),38,22.839056969988587,"[Parkveien,Solåsveien,Toftakerlia,Kirkemogata,Gammelveien,Nerjordet,Toftaker,Åsveien,Ytterjordveien,Kirkebakken,Seterveien,Solstien,Solsvingen,Molundveien,Furuveien,Brinkenveien,Blokkveien,Granveien,Lappraen,Magasinveien]"
4ea05aeb03c73c15e9fc6bcf36eeb5d7,trunk,POINT(18.34894 68.86168),18,28.794943476673545,"[Nyveien,Fogd Holmboes gate]"
4ea05aeb03c73c15e9fc6bcf36eeb5d7,secondary,POINT(18.34894 68.86168),6,84.437209976836428,[Altevannsveien]
4ea05aeb03c73c15e9fc6bcf36eeb5d7,tertiary,POINT(18.34894 68.86168),5,237.67896179092943,"[Infanteriveien,Infanterileiren]"
4ea86404cdc9617ca0e8eb332e92ba10,secondary,POINT(12.06036 57.47397),57,135.18214741984553,"[Onsalavägen,Inlagsleden]"
4ea86404cdc9617ca0e8eb332e92ba10,service,POINT(12.06036 57.47397),48,7.5222377943709393,"[Svinholmsvägen,Kalkstensvägen,Kollabergsvägen]"
4ea86404cdc9617ca0e8eb332e92ba10,residential,POINT(12.06036 57.47397),38,282.443616210227,"[Malakitvägen,Bärnstensvägen,Diabasvägen,Porfyrvägen,Gnejsvägen,Solstensvägen,Askvägen,Grönstensvägen,Granitvägen,Pimpstensvägen,Sandstensvägen,Månstensvägen,Gräskärrsvägen,Ädelstensvägen,Smaragdvägen,Jadevägen,Rubinvägen,Täljstensvägen,Lilla Gräskärrvägen]"
4ea86404cdc9617ca0e8eb332e92ba10,motorway,POINT(12.06036 57.47397),17,60.559612868969,[]
4ea86404cdc9617ca0e8eb332e92ba10,unclassified,POINT(12.06036 57.47397),4,32.654575039723539,"[Kollavarvsvägen,Svinholmsvägen]"
4eb7913aba4646cb9a0a8851199f8ce2,service,POINT(10.52721 59.88933),68,11.332674324481662,"[Brambanis vei,Folangerveien,Malmskriverveien,Kjørboveien,Brodtkorbsgate]"
4eb7913aba4646cb9a0a8851199f8ce2,secondary,POINT(10.52721 59.88933),48,14.691573102937323,"[Sandviksveien,Vesttunnelen,Elias Smiths vei,Engervannsveien]"
4eb7913aba4646cb9a0a8851199f8ce2,residential,POINT(10.52721 59.88933),31,44.84630512316803,"[Leif Larsens vei,Anthon Walles vei,Kjørbokollen,Kadettangen,Leif Tronstads plass,Folangerveien,Claude Monets alle,Sverrestien,Lychesvingen,Willy Greiners vei,Brambanis vei,Gamle Drammensvei,Malmskriverveien,Løkketangen,Kjørboveien,Rådmann Halmrasts vei,Vestfjordgaten]"
4eb7913aba4646cb9a0a8851199f8ce2,primary,POINT(10.52721 59.88933),21,220.20270806359895,"[Sandviksåstunnelen,Engervannet bru,Sandviksveien]"
4eb7913aba4646cb9a0a8851199f8ce2,unclassified,POINT(10.52721 59.88933),20,54.859198417175868,"[Rådmann Halmrasts vei,Løkketangen,Rådhustorget,Anthon Walles vei,Claude Monets alle,Folangerveien,Sandvika bru,Løkkeåsveien,Jørgen Kranitz gate,Brambanis vei,Brodtkorbsgate,Kinoveien]"
4eb7913aba4646cb9a0a8851199f8ce2,motorway,POINT(10.52721 59.88933),19,19.034023648216419,"[Drammensveien,Ringeriksveien,Bjørnegårdtunnelen]"
4eb7913aba4646cb9a0a8851199f8ce2,trunk,POINT(10.52721 59.88933),8,233.86076945226034,[Drammensveien]
4f012859530824e9679147057a848d8e,service,POINT(16.68731 59.3631),11,131.75821934223009,[Klargöringsvägen]
4f012859530824e9679147057a848d8e,unclassified,POINT(16.68731 59.3631),5,23.465385800226418,"[Williams väg,Propellervägen,Spaningsvägen]"
4f012859530824e9679147057a848d8e,secondary,POINT(16.68731 59.3631),3,286.89280386983069,[Svanäsvägen]
4f012859530824e9679147057a848d8e,motorway,POINT(16.68731 59.3631),2,486.35897105951869,[]
4f0bfce6ee15ef87687c476ca1e4605d,residential,POINT(18.12124 59.4456),85,78.820240278487915,"[Soldatvägen,Radarvägen,Värtavägen,Hagtornsvägen,Sjöflygvägen,Propellervägen,Vihemsvägen,Flygbacken,Flygvillevägen,Vintervägen,Sjövillegränd,Oxelvägen,Flygkårsvägen,Sippvägen,Röhällsvägen,Rönnbärsvägen,Rospiggsvägen,Vretvägen,Hägernäsvägen,Vårvägen,Gamla Hägernäsvägen,Tallvägen,Flygvilleslingan,Granitvägen,Utförsvägen,Pilotvägen,Höstvägen,Hangarvägen,Sommarvägen]"
4f0bfce6ee15ef87687c476ca1e4605d,service,POINT(18.12124 59.4456),41,12.040677386645173,"[Vaktgränd,Hägernäsvägen]"
4f0bfce6ee15ef87687c476ca1e4605d,tertiary,POINT(18.12124 59.4456),32,52.581627523411733,"[Hägernäsvägen,Flygsvängen,Termikvägen]"
4f0bfce6ee15ef87687c476ca1e4605d,motorway,POINT(18.12124 59.4456),11,40.983017053145957,[]
4f0bfce6ee15ef87687c476ca1e4605d,living_street,POINT(18.12124 59.4456),6,242.92813988275341,[Flygkårsvägen]
4f24352107bb67761bd1392b017bd57d,tertiary,POINT(17.89771 59.57582),27,67.478244537965836,"[Skansvägen,Norrsundavägen]"
4f24352107bb67761bd1392b017bd57d,service,POINT(17.89771 59.57582),20,6.6884533706455507,[Göran Hammarsjös väg 13]
4f24352107bb67761bd1392b017bd57d,motorway,POINT(17.89771 59.57582),11,106.56779418268839,[Uppsalavägen]
4f24352107bb67761bd1392b017bd57d,unclassified,POINT(17.89771 59.57582),11,32.838339176895722,"[Brandbacksvägen,Harald Almgrens väg,Göran Hammarsjös väg]"
4f24352107bb67761bd1392b017bd57d,residential,POINT(17.89771 59.57582),6,373.27405239837537,"[Kungsvägen,Vallstanäsvägen,Råbergsvägen]"
4f3d71ddebf63018f941f1c4d9b29dc7,service,POINT(8.56386 60.62926),103,1.478736343986248,"[Leirbakken,Torget,Heimlivegen,Kuluvegen,Myren,Sundrevegen,Bilbakken,Bråtavegen,Gartnarvegen,Trolldalsvegen]"
4f3d71ddebf63018f941f1c4d9b29dc7,unclassified,POINT(8.56386 60.62926),27,18.190566964393437,"[Helsetunvegen,Stasjonsvegen,Myren,Vestlivegen,Oppsjøvegen,Sutøyvegen,Ål idrettspark,Gartnarvegen,Sundrejordet]"
4f3d71ddebf63018f941f1c4d9b29dc7,residential,POINT(8.56386 60.62926),21,195.40124566700356,"[Trolldalsvegen,Gamlevegen,Prestegardsjordet,Brattebakken,Vestlivegen,Kittilsvegen,Kuluvegen,Berglivegen,Sundrevegen,Bekkefaret,Leirbakken,Bergstigen]"
4f3d71ddebf63018f941f1c4d9b29dc7,secondary,POINT(8.56386 60.62926),11,115.96942977359254,"[Helsetunvegen,Stasjonsvegen]"
4f3d71ddebf63018f941f1c4d9b29dc7,trunk,POINT(8.56386 60.62926),11,69.1296834573318,[Storvegen]
4f3d71ddebf63018f941f1c4d9b29dc7,tertiary,POINT(8.56386 60.62926),5,193.92670771448755,"[Torget,Sundrevegen]"
4f432df22c1666659ef833209175337a,service,POINT(5.45326 60.20419),224,2.6208861589999883,"[Banktjørnhaugen,Gudridflaten,Industrivegen,Tøsdalsvegen,Gudridhaugen,Nedre Varåsen,Ulvenvegen,Varåsgrenda]"
4f432df22c1666659ef833209175337a,residential,POINT(5.45326 60.20419),68,37.842989699882629,"[Øvre Varåsen,Tøsdalsvegen,Banktjørnhaugen,Gudridhaugen,Prestegardskogen,Hjortestigen,Varåsgrenda,Høgehaugen,Nedre Varåsen,Ulvenvegen,Gudridflaten]"
4f432df22c1666659ef833209175337a,primary,POINT(5.45326 60.20419),33,48.2096400788151,[Byvegen]
4f432df22c1666659ef833209175337a,tertiary,POINT(5.45326 60.20419),13,198.09356283154847,"[Prestegardskogen,Ulvenvegen,Industrivegen]"
4f432df22c1666659ef833209175337a,unclassified,POINT(5.45326 60.20419),6,276.85361895175697,[Tøsdalsvegen]
4f432df22c1666659ef833209175337a,secondary,POINT(5.45326 60.20419),5,255.24698027480434,[Halhjemsvegen]
4f432df22c1666659ef833209175337a,living_street,POINT(5.45326 60.20419),1,484.73338784207328,[Banktjørnhaugen]
4f666e4d8c179475b8c1eec749289b6c,service,POINT(5.63953 58.66848),53,5.4177345014998606,"[Møllerhaugen,Opstadvegen,Nærbøgata,Torlandsvegen,Bernervegen,Jernbanevegen,Tannlegevegen,Torggata,Jadarvegen]"
4f666e4d8c179475b8c1eec749289b6c,secondary,POINT(5.63953 58.66848),42,56.429228733191238,"[Bernervegen,Gudmestadvegen,Torlandsvegen]"
4f666e4d8c179475b8c1eec749289b6c,residential,POINT(5.63953 58.66848),28,18.902902827255772,"[Nærbøgata,Nyhusvegen,Tannlegevegen,Granvegen,Møllerhaugen,Bjorhaugvegen,Opstadvegen,Jernbanevegen,Nygårdsvegen,Sollivegen,Vestkroken,Krossmyra,Parkvegen,Nordhallet]"
4f666e4d8c179475b8c1eec749289b6c,tertiary,POINT(5.63953 58.66848),13,16.689017341707057,"[Opstadvegen,Torggata]"
4f666e4d8c179475b8c1eec749289b6c,unclassified,POINT(5.63953 58.66848),9,117.15645228907474,"[Jernbanevegen,Jadarvegen]"
4f712c1d9c515fddc6901bdbe7828ae2,service,POINT(10.7418 59.62322),42,7.1582238734519521,"[Åsveien,Vestbyveien,Skogveien,Verpetveien]"
4f712c1d9c515fddc6901bdbe7828ae2,secondary,POINT(10.7418 59.62322),32,106.89405231046145,"[Vestbyveien,Verpet bru]"
4f712c1d9c515fddc6901bdbe7828ae2,unclassified,POINT(10.7418 59.62322),13,130.40578528577564,"[Verpetveien,Svarthagsveien]"
4f712c1d9c515fddc6901bdbe7828ae2,motorway,POINT(10.7418 59.62322),7,324.92761025051493,[Reflingbrua]
4f712c1d9c515fddc6901bdbe7828ae2,tertiary,POINT(10.7418 59.62322),7,174.61698920236722,[Åsveien]
4f712c1d9c515fddc6901bdbe7828ae2,residential,POINT(10.7418 59.62322),6,151.90763210586471,"[Svartdalsveien,Verpetveien,Åsveien,Skogveien]"
4f7e9eaf91e0c4bc48b441d28582a14c,service,POINT(14.22673 57.78029),80,18.065125620232941,[Österängsvägen]
4f7e9eaf91e0c4bc48b441d28582a14c,residential,POINT(14.22673 57.78029),33,62.506507253903017,"[Hagtornsgatan,Lövkojestigen,Smörblomstigen,Kjellbergsgatan,Gyllenstigen,Rosenlundstorget,Vallmostigen,Glansgatan,Hästhovsvägen,Korallvägen,Tibastbacken,Krassestigen,Sankt Göransvägen,Snöbärsbacken,Murgrönsgatan,Linnégatan,Resedastigen,Gullregnsbacken,Gökärtsbacken,Klöverstigen,Häggstigen,Nejlikebacken,Eksjögatan,Konvaljestigen]"
4f7e9eaf91e0c4bc48b441d28582a14c,tertiary,POINT(14.22673 57.78029),30,85.5715715912657,"[Ekhagsringen,Hästhovsvägen,Huskvarnavägen,Kungsängsvägen]"
4f7e9eaf91e0c4bc48b441d28582a14c,trunk,POINT(14.22673 57.78029),13,353.16395156726077,[]
4f7e9eaf91e0c4bc48b441d28582a14c,motorway,POINT(14.22673 57.78029),10,20.588261704730769,[]
4f7e9eaf91e0c4bc48b441d28582a14c,unclassified,POINT(14.22673 57.78029),8,167.09414590688715,"[Vasavägen,Österängsvägen,Linnégatan]"
4f9906a589b0d512697ce8fb26707d90,service,POINT(20.87481 69.01743),70,21.084735201696258,[Skierrikuja]
4f9906a589b0d512697ce8fb26707d90,residential,POINT(20.87481 69.01743),12,10.74998382909707,"[Urpiaisentie,Skierrikuja,Urpiaisenkuja,Naalintie,Pulmusentie,Tsahkalluoktantie,Naalikuja]"
4f9906a589b0d512697ce8fb26707d90,trunk,POINT(20.87481 69.01743),6,69.922264231227132,[Käsivarrentie]
4f9906a589b0d512697ce8fb26707d90,unclassified,POINT(20.87481 69.01743),1,95.652174308908855,[]
4fa45892c536fe3104254a771c7fd2f9,service,POINT(10.09007 60.20414),27,29.940522343995369,"[Havnaveien,Gamle Vemevei,Kvernvolljordet,Kirkeveien]"
4fa45892c536fe3104254a771c7fd2f9,secondary,POINT(10.09007 60.20414),4,129.81403722890806,"[Skotlandveien,Vemeveien]"
4fa45892c536fe3104254a771c7fd2f9,trunk,POINT(10.09007 60.20414),3,10.755400581769329,[Soknedalsveien]
4fa45892c536fe3104254a771c7fd2f9,residential,POINT(10.09007 60.20414),2,123.20781191000289,"[Kirkeveien,Kvernvollveien]"
4fa45892c536fe3104254a771c7fd2f9,unclassified,POINT(10.09007 60.20414),1,302.27269024385913,[Drolshammarveien]
4fde2cec1c839a0be289dda7ad49cd0a,service,POINT(23.77527 61.45282),104,4.0746374474586844,[Akulatinkatu]
4fde2cec1c839a0be289dda7ad49cd0a,secondary,POINT(23.77527 61.45282),50,154.01946477743377,"[Leppästensuonkatu,Automiehenkatu]"
4fde2cec1c839a0be289dda7ad49cd0a,unclassified,POINT(23.77527 61.45282),11,242.10051370867984,"[Postitorvenkatu,Aunankaari,Tietohallinnonkatu,Murskekatu,Aunankorvenkatu,Arvionkatu]"
4fde2cec1c839a0be289dda7ad49cd0a,motorway,POINT(23.77527 61.45282),9,320.50666505713207,[Valtatie 3]
4fe911d0dbf70acf9ea9021449153c28,tertiary,POINT(11.90925 58.2298),27,31.725532055224907,"[Ulvesundsvägen,Uddevallavägen]"
4fe911d0dbf70acf9ea9021449153c28,service,POINT(11.90925 58.2298),26,14.554615342887042,[]
4fe911d0dbf70acf9ea9021449153c28,motorway,POINT(11.90925 58.2298),14,189.79856616681371,[]
4fe911d0dbf70acf9ea9021449153c28,residential,POINT(11.90925 58.2298),13,29.702684265401967,[Vällebergsvägen]
4fe911d0dbf70acf9ea9021449153c28,unclassified,POINT(11.90925 58.2298),12,199.80654813437698,[]
5008a2c62dc54dfc6bc6257a1fdc69a7,service,POINT(9.20796 62.01235),25,14.233601677135727,[]
5008a2c62dc54dfc6bc6257a1fdc69a7,trunk,POINT(9.20796 62.01235),1,30.634795589190073,[Gudbrandsdalsvegen]
5008a2c62dc54dfc6bc6257a1fdc69a7,secondary,POINT(9.20796 62.01235),1,379.05446449905895,[Vestsidevegen]
50166634200e72491f2f5748a81774f8,service,POINT(9.58129 55.72606),91,6.715214500586721,"[Dandyvej,Fertinvej,Knud Højgaards Vej]"
50166634200e72491f2f5748a81774f8,secondary,POINT(9.58129 55.72606),38,19.473060614394257,[Horsensvej]
50166634200e72491f2f5748a81774f8,unclassified,POINT(9.58129 55.72606),14,23.206718207494202,"[Solgave Alle,Solkilde Alle,Dandyvej,Fertinvej,Knud Højgaards Vej,Lysholt Allé]"
50166634200e72491f2f5748a81774f8,motorway,POINT(9.58129 55.72606),11,231.48415248397586,[Østjyske Motorvej]
50166634200e72491f2f5748a81774f8,tertiary,POINT(9.58129 55.72606),6,41.699604482796907,"[Solkilde Alle,Dandyvej]"
5018a1b0880ca795219a76f4bfe9fc73,service,POINT(5.45132 59.76339),85,3.67541382899119,"[Grønehaugen,Heiane,Rundehaugen,Hatlandsmyro,Meatjønnsvegen,Djupamyro]"
5018a1b0880ca795219a76f4bfe9fc73,primary,POINT(5.45132 59.76339),56,100.34723927172421,"[Heiane,Meatjørn bru,Sagvågsvegen]"
5018a1b0880ca795219a76f4bfe9fc73,unclassified,POINT(5.45132 59.76339),25,53.746490223231284,"[Meatjønnsvegen,Svartadalen,Rundehaugen,Djupamyro,Hatlandsmyro,Meatjønnshaugen]"
5018a1b0880ca795219a76f4bfe9fc73,residential,POINT(5.45132 59.76339),10,208.09070927836123,"[Hatlandsmyro,Rundehaugen,Svartadalen]"
5018a1b0880ca795219a76f4bfe9fc73,trunk,POINT(5.45132 59.76339),9,73.668980815688727,[]
5018a1b0880ca795219a76f4bfe9fc73,tertiary,POINT(5.45132 59.76339),6,264.49276012472205,[Heiane]
5030948a5e8054911af6e544c0c01cfb,service,POINT(6.50922 60.793),24,8.9570360205474717,"[Vinjadalen,Vinja-Øyasetvegen]"
5030948a5e8054911af6e544c0c01cfb,trunk,POINT(6.50922 60.793),19,33.192199953097528,"[Vinjadalen,Myrkdalsvegen,Vossestrandvegen]"
5030948a5e8054911af6e544c0c01cfb,residential,POINT(6.50922 60.793),11,139.34692103056224,"[Draugsvollbakkane,Vinjavegen,Draugsvollvegen]"
5030948a5e8054911af6e544c0c01cfb,unclassified,POINT(6.50922 60.793),1,174.01354697681708,[Draugsvollvegen]
50539cfed4d95cc10d0c5f370e164bff,service,POINT(10.47332 63.42754),121,3.1412364198236573,[Spiltauet]
50539cfed4d95cc10d0c5f370e164bff,tertiary,POINT(10.47332 63.42754),27,26.435419870329763,"[Tungavegen,Bromstadvegen,Travbanevegen,Landbruksvegen]"
50539cfed4d95cc10d0c5f370e164bff,trunk,POINT(10.47332 63.42754),16,157.25405073167332,"[Omkjøringsvegen,Innherredsveien,Haakon VIIs gate]"
50539cfed4d95cc10d0c5f370e164bff,secondary,POINT(10.47332 63.42754),12,141.535574560981,"[Haakon VIIs gate,Tungavegen]"
50539cfed4d95cc10d0c5f370e164bff,unclassified,POINT(10.47332 63.42754),5,270.3654884346854,"[Tungavegen,Bromstadvegen,Magnus Lagabøters veg]"
50539cfed4d95cc10d0c5f370e164bff,residential,POINT(10.47332 63.42754),3,210.36150259858985,[Amalienlyst]
50b421b37d5aeaf9765968b17b71ab61,service,POINT(10.73205 59.62501),45,11.296047345520273,"[Åsveien,Vestbyveien,Drøbakveien,Skogveien]"
50b421b37d5aeaf9765968b17b71ab61,secondary,POINT(10.73205 59.62501),34,56.250650948738105,"[Vestbyveien,Verpet bru]"
50b421b37d5aeaf9765968b17b71ab61,unclassified,POINT(10.73205 59.62501),16,43.418447547669892,"[Drøbakveien,Svarthagsveien,Hytteveien]"
50b421b37d5aeaf9765968b17b71ab61,motorway,POINT(10.73205 59.62501),12,55.870617271675,[Reflingbrua]
50b421b37d5aeaf9765968b17b71ab61,residential,POINT(10.73205 59.62501),7,59.973628263233451,"[Åsveien,Skogveien,Drøbakveien,Hytteveien,Svartdalsveien,Verpetveien]"
50b421b37d5aeaf9765968b17b71ab61,tertiary,POINT(10.73205 59.62501),7,394.45574712151796,[Åsveien]
50bf2586118f5d5a68d4d2d511ccadbb,service,POINT(10.66856 60.78571),98,5.998316658893148,"[Merkantilvegen,Bjørkebakken,Møllevegen,Mustadkroken,Kallerudsvingen]"
50bf2586118f5d5a68d4d2d511ccadbb,secondary,POINT(10.66856 60.78571),44,116.18466628069109,"[Raufossvegen,Alfarvegen,Engbrua]"
50bf2586118f5d5a68d4d2d511ccadbb,unclassified,POINT(10.66856 60.78571),15,19.323132198439776,"[Thomasdalen,Kallerudlia,Studievegen,Stampevegen,Kalkvegen]"
50bf2586118f5d5a68d4d2d511ccadbb,residential,POINT(10.66856 60.78571),11,268.33239902993938,"[Maurstien,Møllevegen,Merkantilvegen,Bjørkebakken,Mustadkroken,Studievegen,Brusvehagen]"
50bf2586118f5d5a68d4d2d511ccadbb,trunk,POINT(10.66856 60.78571),9,129.18723837316611,[Støyperilokket]
50c07b03922ba70839630750ee2030ac,service,POINT(9.89719 59.76264),70,15.873171575190526,"[Gressbaneveien,Semsveien,Milestein,Kirkeveien,Prestmoveien,Christian IVs vei,Amundrud]"
50c07b03922ba70839630750ee2030ac,trunk,POINT(9.89719 59.76264),21,70.377121823623227,[Kirkealeen]
50c07b03922ba70839630750ee2030ac,secondary,POINT(9.89719 59.76264),19,90.600974373407581,"[Loesdalsveien,Voldstadveien]"
50c07b03922ba70839630750ee2030ac,residential,POINT(9.89719 59.76264),15,30.089437424670752,"[Kirkeveien,Sundmoen næringsområde,Milestein,Idrettsveien,Bråtan,Fiskebru,Hukveien,Gressbaneveien,Christian IVs vei,Turnstien,Meierigata]"
50c07b03922ba70839630750ee2030ac,unclassified,POINT(9.89719 59.76264),8,55.746298451582625,"[Kirkeveien,Prestebråtan,Christian IVs vei,Klokkerstien,Meierigata]"
50c07b03922ba70839630750ee2030ac,tertiary,POINT(9.89719 59.76264),6,87.242595302893776,[Semsveien]
50eb4e6da8f8e229cf6baf2ef49a9d8d,residential,POINT(5.3356 60.34766),57,102.31550402617258,"[Kirkevegen,Stamerbakken,Rieber-Mohns veg,Stabburvegen,Søre Nyhaugåsen,Grønnestølsveien,Straumeveien,Nyhaugåsen,Conrad Mohrs veg,Gamlehaugvegen,Statsminister Michelsens veg,Nyhauglia,Grønnestølslien,Fredlundveien,Professorvegen]"
50eb4e6da8f8e229cf6baf2ef49a9d8d,service,POINT(5.3356 60.34766),41,7.5055670075917638,"[Gamlehaugvegen,Grønnestølsveien,Fjøsangerveien,Straumeveien,Nyhaugåsen,Rieber-Mohns veg,Stamerbakken]"
50eb4e6da8f8e229cf6baf2ef49a9d8d,primary,POINT(5.3356 60.34766),22,88.074672365886357,[Straumeveien]
50eb4e6da8f8e229cf6baf2ef49a9d8d,trunk,POINT(5.3356 60.34766),12,59.82676622755082,"[Fritz C. Riebers veg,Straumeveien,Fjøsangerveien]"
50eb4e6da8f8e229cf6baf2ef49a9d8d,secondary,POINT(5.3356 60.34766),9,118.97199099062372,[Statsminister Michelsens veg]
50eb4e6da8f8e229cf6baf2ef49a9d8d,unclassified,POINT(5.3356 60.34766),8,22.987526441470781,[Straumeveien]
512cbf7a52565685aed6790132c57cba,service,POINT(6.51481 59.49148),23,83.528463157882854,"[Eriksmoen,Hagane,Fisketjøn,Stråpavegen,Nygato]"
512cbf7a52565685aed6790132c57cba,residential,POINT(6.51481 59.49148),10,91.700571783608524,"[Hagane,Osen,Nordra Træ]"
512cbf7a52565685aed6790132c57cba,trunk,POINT(6.51481 59.49148),4,10.372901392232233,[Suldalsvegen]
512cbf7a52565685aed6790132c57cba,unclassified,POINT(6.51481 59.49148),2,19.44764119732988,"[Osen,Bergsvegen]"
515c730beaee9aa4dc50ee11df9ee3a2,service,POINT(11.9664 57.87423),141,6.3578148530113081,"[Hjule-Johns gata,Inlandsgatan,Älvebacken,Lasarettsgatan,Rosendalsgatan,Gymnasiegatan,Kastalagatan,Torpe gränd,Gunnarsberg,Åsebergsvägen]"
515c730beaee9aa4dc50ee11df9ee3a2,secondary,POINT(11.9664 57.87423),47,110.30847652976502,"[Marstrandsvägen,Karebyvägen,Romelandavägen,Uddevallavägen]"
515c730beaee9aa4dc50ee11df9ee3a2,tertiary,POINT(11.9664 57.87423),44,236.86744957313621,"[Hansagatan,Kongahällagatan]"
515c730beaee9aa4dc50ee11df9ee3a2,residential,POINT(11.9664 57.87423),24,99.428049877958443,"[Bäckgatan,Vetegången,Inlandsgatan,Vendergatan,Älvebacken,Gräsgången,Klostergatan,Egnahemsgatan,Hansagatan,Havregången,Sankt Halvardsgatan,Kvarngatan,Korngången]"
