id,size_total,start_day,end_day,calendar_day_count_x,active_days_count,percentage_average,average_daily_minutes,operator,capacity_kw,address,title,country_name,calendar_day_count_y,geometry,road_distance_nan,road_distance_living_street,road_distance_primary,road_distance_residential,road_distance_secondary,road_distance_service,road_distance_tertiary,road_distance_trunk,road_distance_unclassified,road_distance_motorway,road_count_nan,road_count_living_street,road_count_primary,road_count_residential,road_count_secondary,road_count_service,road_count_tertiary,road_count_trunk,road_count_unclassified,road_count_motorway
8dc9776fc0bb1120700cbdfdbb927d84,2,2025-04-09,2025-08-31,145,100,1.7385057471264367,25.03448275862069,Kople As,180.0,Inndyrsvågen  8140 INNDYR,PWR UP - Coop Inndyr,Norway,145,POINT(14.02778 67.03602),,,,,,,,,,,,,,,,,,,,
79c20abc77e32c6055f63117933b8261,2,2024-09-01,2025-08-31,365,270,1.7330669710806696,24.956164383561642,Recharge,300.0,Namsosvegen 2886 7750 NAMDALSEID,St1 Namdalseid,Norway,365,POINT(11.22365 64.22263),1000.0,1000.0,16.563705662855458,88.27170386486033,1000.0,30.72893841222465,1000.0,1000.0,137.24367802809954,1000.0,0,0,11,11,0,30,0,0,8,0.0
e023c348a1dd3416b96369cc3d9b7051,4,2024-09-01,2025-08-31,365,107,1.7230783866057837,24.812328767123287,Circle K,400.0,Olav V gate 102 C  8004 BODØ,Circle K Olav VS Gate,Norway,365,POINT(14.40442 67.27489),1000.0,1000.0,1000.0,59.10522137640349,1000.0,19.87304205719658,381.64020492454705,47.45185800246636,1000.0,1000.0,0,0,0,58,0,56,10,18,0,0.0
ae4c8818488f5c8a264f778fce5e4de0,8,2024-09-01,2025-08-31,365,248,1.614250380517504,23.245205479452054,Kople As,400.0,Meieriveien 7 8646 KORGEN,LAD OPP - Korgen,Norway,365,POINT(13.82583 66.08122),1000.0,1000.0,1000.0,73.3438709516818,34.2620921075969,38.17969382406181,141.64900429470296,22.5721155035964,146.15173831457446,1000.0,0,0,0,11,3,25,4,2,4,0.0
7f62f272ef00f33fd47028c1a774ec60,6,2025-08-21,2025-08-31,11,11,1.5193602693602692,21.878787878787875,Mer,150.0,Olav V gate  8004 BODØ,Bodø lufthavn,Norway,11,POINT(14.37031 67.27307),,,,,,,,,,,,,,,,,,,,
fc1b23bf124f2e441b727acc3bf112b9,3,2024-09-01,2025-08-31,365,201,1.5054540842212076,21.678538812785394,Eviny,50.0,Hesteskoen  8283 LEINESFJORD,Leinesfjord,Norway,365,POINT(15.01868 67.77662),1000.0,1000.0,9.662736060115085,191.1701973275522,1000.0,10.63092385636713,1000.0,1000.0,131.16749752370913,1000.0,0,0,5,3,0,35,0,0,8,0.0
97b6adfaed23fcab097d70bd3327ba24,2,2024-09-01,2025-08-31,365,231,1.4707001522070016,21.17808219178082,Recharge,50.0,Namsosvegen 2886 7750 NAMDALSEID,St1 Namdalseid,Norway,365,POINT(11.22365 64.22263),1000.0,1000.0,16.563705662855458,88.27170386486033,1000.0,30.72893841222465,1000.0,1000.0,137.24367802809954,1000.0,0,0,11,11,0,30,0,0,8,0.0
3692448d06d34c0d51b0992510cdc084,2,2024-09-01,2025-08-27,361,83,1.426977531548169,20.548476454293628,Kople As,50.0,Glomveien 8 8160 GLOMFJORD,ChargeUp - Meløy VGS Glomfjord,Norway,361,POINT(13.96731 66.8142),,,,,,,,,,,,,,,,,,,,
1946316bdb4b84623835e1b8a88eba64,1,2024-09-03,2025-08-31,363,113,1.368610345883073,19.707988980716255,Recharge,50.0,Caroline Harveys vei 8 8300 SVOLVÆR,Recharge Shell Svolvær,Norway,363,POINT(14.56585 68.23905),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0.0
1e735eb515c057a690e2c302ad3506e4,1,2024-09-04,2025-08-28,359,144,1.3420767564221605,19.32590529247911,Recharge,150.0,Rødbergveien 37 9409 HARSTAD,Recharge Shell Åsby,Norway,359,POINT(16.56817 68.78138),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0.0
3f5bea865ce437edbeaac075f1345d8b,2,2024-09-07,2025-08-30,358,161,1.3006284916201118,18.72905027932961,Kople As,50.0,Takvassveien 8 9334 ØVERBYGD,Ishavskraft - Shell Øverbygd,Norway,358,POINT(19.29722 69.0252),1000.0,1000.0,88.53175730070913,273.97091058756905,44.6839186357394,30.960460370695415,1000.0,1000.0,19.341111803099764,1000.0,0,0,5,1,2,58,0,0,2,0.0
e6e6fd6be5e7b31bc170fe1bd5ef07a3,2,2024-09-01,2025-08-31,365,260,1.2876712328767121,18.542465753424658,Kople As,150.0,Kulturveien 3589 8110 MOLDJORD,PWR UP - Misvær,Norway,365,POINT(15.00377 67.11659),1000.0,1000.0,29.751008044591273,46.97691190320876,1000.0,25.91855787710652,1000.0,1000.0,1000.0,1000.0,0,0,8,26,0,37,0,0,0,0.0
1e04626a1feab4372ba6b5492994a79b,4,2024-09-01,2025-08-31,365,234,1.271832191780822,18.314383561643837,Recharge,50.0,Korgensenteret Meieriveien 1 8646 KORGEN,Recharge Coop Korgen,Norway,365,POINT(13.82327 66.08059),1000.0,1000.0,1000.0,141.4971084528869,169.06427162017965,15.231785584204149,190.92869432236867,10.913805519584288,245.12829197485496,1000.0,0,0,0,7,5,26,4,2,2,0.0
727876db9a8adb1f93c435dbefffb00b,3,2024-09-01,2025-08-31,365,164,1.2430872653475393,17.90045662100457,Eviny,50.0,E10 1358 8519 NARVIK,Skogvatnet E10,Norway,365,POINT(17.97914 68.4903),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,15.118743438899621,1000.0,1000.0,0,0,0,0,0,0,0,1,0,0.0
92c30be62e8ba010157893fdb021d60a,2,2024-09-01,2025-08-31,365,214,1.2009132420091324,17.293150684931508,Kople As,150.0,Sandnes 10 8230 SULITJELMA,PWR UP - Sulitjelma,Norway,365,POINT(16.07045 67.13385),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,0,0,0,0,0,0,0,0,0,0.0
5254f5239b7eef35fa928081c276d764,4,2024-09-01,2025-08-31,365,231,1.1959665144596652,17.221917808219178,Recharge,50.0,Torgveien 2 9440 EVENSKJER,Recharge Vollan Gjestestue,Norway,365,POINT(19.5593 69.21858),1000.0,1000.0,1000.0,59.356230301902905,1000.0,25.99744459099344,20.490062970758547,118.78527761265087,468.60220500722414,1000.0,0,0,0,14,0,44,13,24,1,0.0
8eedf3c7f1f6067214e8667cf5f56f11,2,2024-09-01,2025-08-31,365,195,1.1934931506849313,17.186301369863013,Kople As,150.0,Buenget 11 7898 LIMINGEN,YX Røyrvik,Norway,365,POINT(13.55841 64.88649),1000.0,1000.0,1000.0,105.81690400690518,30.864458799503126,9.917228948249878,1000.0,1000.0,438.37748256884896,1000.0,0,0,0,23,5,22,0,0,1,0.0
57752b6b0ed31f13e0b582c4d4b2be35,4,2024-09-06,2025-08-31,360,163,1.1759259259259258,16.933333333333334,Recharge,225.0,Brattmelveien 6 9050 STORSTEINNES,Recharge Spar Storsteinnes,Norway,360,POINT(19.23491 69.23967),1000.0,1000.0,42.92545043531336,85.542366289002,322.4219564469011,18.420533906313306,346.7924795494981,1000.0,1000.0,1000.0,0,0,6,14,3,34,3,0,0,0.0
fc1dfb343d19e224b7f381d7c5dae0ed,1,2024-09-01,2025-08-31,365,93,1.164193302891933,16.764383561643836,Eviny,50.0,Alstad 1 8370 LEKNES,Alstad Kro og Camping,Norway,365,POINT(13.93621 68.27229),,,,,,,,,,,,,,,,,,,,
c7b339760ed56053851a3325e6d2a694,2,2024-09-01,2025-08-31,365,217,1.137842465753425,16.384931506849316,Kople As,150.0,Espenesveien 75 9311 BRØSTADBOTN,Kople YX Brøstadbotn,Norway,365,POINT(17.70315 69.0933),1000.0,1000.0,1000.0,368.2805779794416,24.843073873430228,5.903719928882509,1000.0,1000.0,273.60545582774756,1000.0,0,0,0,6,2,10,0,0,14,0.0
57b72ac2c3fc202a506934d3e017b0fb,4,2024-11-14,2025-08-31,291,201,1.0402348224513172,14.97938144329897,Eviny,300.0,F. L. Smiths vei  8590 KJØPSVIK,Kjøpsvik,Norway,291,POINT(16.3762 68.09834),1000.0,1000.0,1000.0,11.67095833521864,1000.0,1.1652222275131363,25.87729914449233,266.33163392935865,287.83778303716576,1000.0,0,0,0,64,0,21,26,14,3,0.0
16ec4a631100ed139f5a55a4c00f8904,5,2024-09-01,2025-08-31,365,282,1.0334855403348553,14.882191780821918,Eviny,50.0,Granvegen 12 7870 GRONG,Grong Kjøpesenter,Norway,365,POINT(12.31588 64.46449),1000.0,1000.0,1000.0,6.4709174644893706,7.19393914591403,23.10656029878613,1000.0,423.7053731460511,9.183872538677488,1000.0,0,0,0,44,19,57,0,8,11,0.0
02634c6f17d9da47709577c0516aa273,1,2025-04-02,2025-08-31,152,68,1.0334429824561402,14.881578947368421,St1 Charge,300.0,Innstrandveien 1 8020 BODØ,St1 Lading Mørkved,Norway,152,POINT(14.54853 67.28222),,,,,,,,,,,,,,,,,,,,
4e79a2bdfd5767d84babcd8d1ced7d1f,3,2025-05-26,2025-08-31,98,72,0.9892290249433107,14.244897959183673,Ionity,400.0,Sætlandshaugen  8028 BODØ,IONITY Bodø,Norway,98,POINT(14.56929 67.28481),,,,,,,,,,,,,,,,,,,,
fd0de869e238a09fcff19ea14d716561,2,2024-09-02,2025-08-31,364,171,0.9670711233211232,13.925824175824175,Recharge,50.0,Sentrumsveien 2 9040 NORDKJOSBOTN,Recharge Shell Balsfjord,Norway,364,POINT(19.55375 69.21543),1000.0,1000.0,1000.0,54.9418990216183,1000.0,13.70758786478272,52.26180863847311,58.01893038518907,55.586697904883586,1000.0,0,0,0,9,0,27,13,22,3,0.0
eb72e16cfdf3a4b9565b5b57b7fcbdb4,1,2024-09-24,2025-08-25,336,52,0.9011243386243386,12.976190476190476,Eviny,75.0,Risøyhamn  8493 RISØYHAMN,Risøyhamn,Norway,336,POINT(15.6428 68.97469),,,,,,,,,,,,,,,,,,,,
26fc2a49d6c10ca5290d11180722752e,2,2024-12-14,2025-08-29,259,100,0.8435220935220934,12.146718146718147,Eviny,50.0,Storgata 39 8430 MYRE,Bunnpris Myre,Norway,259,POINT(15.09306 68.91464),,,,,,,,,,,,,,,,,,,,
8f1e2ab3f88667cad72a0f3fda9f31c2,2,2024-09-01,2025-08-31,365,117,0.824771689497717,11.876712328767123,Kople As,50.0,Hiersaluokka  9525 MAZE,Ishavsveien - Maze,Norway,365,POINT(23.66693 69.44374),1000.0,1000.0,1000.0,1000.0,6.356008061028399,13.908075323818366,1000.0,464.4116493216202,1000.0,1000.0,0,0,0,0,3,15,0,1,0,0.0
40e832738976c4c2e36a936bd537ca9f,2,2024-09-04,2025-08-31,362,94,0.7578460712093309,10.912983425414364,Eviny,50.0,Industriveien 2 9360 BARDU,Bunnpris Setermoen,Norway,362,POINT(18.35617 68.87734),,,,,,,,,,,,,,,,,,,,
4669cc9bdeea96865d0bc0c296562ad0,1,2025-06-10,2025-08-31,83,29,0.756358768406961,10.891566265060241,Circle K,100.0,Bodøveien 630 8019 BODØ,Circle K Hunstad,Norway,83,POINT(14.53955 67.27971),,,,,,,,,,,,,,,,,,,,
ac05c40c61eb7e067c3353072e3a48b1,2,2024-09-02,2025-08-31,364,169,0.7241109584859585,10.427197802197803,Eviny,200.0,E10 1358 8519 NARVIK,Skogvatnet E10,Norway,364,POINT(17.97914 68.4903),1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,15.118743438899621,1000.0,1000.0,0,0,0,0,0,0,0,1,0,0.0
47f35e3342b8184abb2cccedc9e36347,4,2024-09-01,2025-08-31,365,218,0.6392694063926941,9.205479452054794,Eviny,180.0,Industriveien 2 9360 BARDU,Bunnpris Setermoen,Norway,365,POINT(18.35617 68.87734),1000.0,1000.0,1000.0,79.6746579814965,1000.0,9.960019972298024,1000.0,29.544742451072747,104.25581516377487,1000.0,0,0,0,11,0,43,0,7,7,0.0
075ab75c5b4cd4f569b5b9dddd475eb9,2,2024-12-22,2025-08-26,248,37,0.3399417562724014,4.895161290322581,Mer,50.0,Hovøyveien 11 8900 BRØNNØYSUND,Brønnøysund lufthavn DC,Norway,248,POINT(12.2092 65.45994),,,,,,,,,,,,,,,,,,,,
b3ed1a49a42ae67229ad597f063ca452,1,2024-09-03,2025-08-20,352,27,0.33400410353535354,4.809659090909091,Eviny,62.5,Falcksgate 9 8480 ANDENES,Andøy Taxi,Norway,352,POINT(16.11934 69.32075),,,,,,,,,,,,,,,,,,,,
df508e21a47d02acc543ae390605af28,2,2024-11-15,2025-08-29,288,46,0.31274112654320985,4.503472222222222,Eviny,50.0,F. L. Smiths vei  8590 KJØPSVIK,Kjøpsvik,Norway,288,POINT(16.3762 68.09834),,,,,,,,,,,,,,,,,,,,
